propertyCode;thumbnail;externalReference;numPhotos;floor;price;propertyType;operation;size;exterior;rooms;bathrooms;address;province;municipality;district;country;latitude;longitude;showAddress;url;hasVideo;status;newDevelopment;hasLift
86180923;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ef/6b/b1/728984488.jpg;A575;16;NA;3200.0;chalet;rent;300.0;False;4;3;Badia Blava-Badia Gran-Tolleric;Balears (Illes);Llucmajor;Badia Blava-Badia Gran-Tolleric;es;39.4335996;2.7482293;False;https://www.idealista.com/inmueble/86180923/;False;good;False;NA
86182032;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/31/ee/59/685714064.jpg;42935;9;1;1200.0;flat;rent;100.0;True;2;2;barrio Camp d'En Serralta ;Balears (Illes);Palma de Mallorca;Es Forti - Son Cotoner - Son Dameto;es;39.5770223;2.6417662;False;https://www.idealista.com/inmueble/86182032/;False;good;False;True
84491939;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c4/bb/98/640469771.jpg;NueW-593;11;bj;1090.0;studio;rent;40.0;True;0;2;Sant Antoni de Portmany;Balears (Illes);Sant Antoni de Portmany;NA;es;38.9806472;1.296106;False;https://www.idealista.com/inmueble/84491939/;False;good;False;False
84677093;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/30/9b/1c/644434375.jpg;NueW-599;20;NA;1890.0;chalet;rent;186.0;False;3;2;Cala Vedella - Cala Tarida - Cala Conta;Balears (Illes);Sant Josep de Sa Talaia;Cala Vedella - Cala Tarida - Cala Conta;es;38.9384278;1.242069;False;https://www.idealista.com/inmueble/84677093/;False;good;False;NA
86184020;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/71/b0/fc/685768037.jpg;P-4778;15;bj;620.0;flat;rent;80.0;True;2;1;Villafranca de Bonany;Balears (Illes);Villafranca de Bonany;NA;es;39.5693734;3.0873389;False;https://www.idealista.com/inmueble/86184020/;False;good;False;False
38096078;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/75/ea/05/230449929.jpg;3-167 MM;20;2;1500.0;flat;rent;120.0;True;3;2;barrio Cala Major;Balears (Illes);Palma de Mallorca;Genova - Bonanova - Sant Agustí;es;39.5584837;2.6101279;False;https://www.idealista.com/inmueble/38096078/;False;good;False;True
86185714;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/10/f1/dc/685807134.jpg;5376;22;NA;3000.0;chalet;rent;250.0;False;3;3;orquidea;Balears (Illes);Andratx;Es Camp de Mar;es;39.543467;2.423489;False;https://www.idealista.com/inmueble/86185714/;False;good;False;NA
86190958;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fa/b7/e9/685973528.jpg;90585;8;NA;1200.0;flat;rent;104.0;False;2;2;barrio El Forti;Balears (Illes);Palma de Mallorca;Es Forti - Son Cotoner - Son Dameto;es;39.5776818;2.6411554;False;https://www.idealista.com/inmueble/86190958/;False;NA;False;NA
86198395;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b8/1a/fb/710240330.jpg;BAHIAZUL-3200;43;NA;3199.0;chalet;rent;325.0;False;4;3;bahia azul;Balears (Illes);Llucmajor;Badia Blava-Badia Gran-Tolleric;es;39.4378362;2.7522318;False;https://www.idealista.com/inmueble/86198395/;False;good;False;NA
37382146;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/35/bc/db/215947476.jpg;MV7- Pareado Badia Blava;18;NA;2700.0;chalet;rent;300.0;False;4;3;Badia Blava-Badia Gran-Tolleric;Balears (Illes);Llucmajor;Badia Blava-Badia Gran-Tolleric;es;39.4354515;2.7467464;False;https://www.idealista.com/inmueble/37382146/;False;good;False;NA
86201170;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4a/68/de/686176450.jpg;42937;9;5;1400.0;flat;rent;62.0;True;2;1;barrio Sant Agustí;Balears (Illes);Palma de Mallorca;Genova - Bonanova - Sant Agustí;es;39.5500663;2.6022669;False;https://www.idealista.com/inmueble/86201170/;False;good;False;True
86204695;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b1/92/90/686277888.jpg;MAL-113268;15;NA;3600.0;chalet;rent;336.0;False;4;4;Sa Ràpita;Balears (Illes);Sa Ràpita;NA;es;39.3676509;2.9492498;False;https://www.idealista.com/inmueble/86204695/;False;NA;False;NA
86211497;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/c4/44/686518469.jpg;191104;23;1;3300.0;flat;rent;110.0;True;2;2;Illetes;Balears (Illes);Calvià;Illetes;es;39.54287;2.59272;False;https://www.idealista.com/inmueble/86211497/;False;good;False;True
86217487;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/50/d3/c7/686701650.jpg;NA;74;NA;3500.0;chalet;rent;180.0;False;4;2;Calle de Rubio, 16;Balears (Illes);Sant Joan de Labritja;NA;es;39.0541155;1.433096;True;https://www.idealista.com/inmueble/86217487/;False;good;False;NA
86218777;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/29/c5/04/686731395.jpg;KRO00646;12;NA;4000.0;chalet;rent;350.0;False;4;3;Portals Nous - Bendinat;Balears (Illes);Calvià;Portals Nous - Bendinat;es;39.5410387;2.5722491;False;https://www.idealista.com/inmueble/86218777/;False;NA;False;NA
86218846;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5c/aa/11/686732459.jpg;NA;18;2;2200.0;flat;rent;195.0;True;3;2;Calle Miguel de Cervantes;Balears (Illes);Calvià;Portals Nous - Bendinat;es;39.5318329;2.5651951;False;https://www.idealista.com/inmueble/86218846/;False;good;False;True
86218040;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/35/ae/99/686715814.jpg;1046;28;NA;45000.0;chalet;rent;449.0;False;6;7;Calle Venda de Santa Maria;Balears (Illes);Santa Eulalia del Río;Santa Gertrudis;es;38.9972877;1.4312152;False;https://www.idealista.com/inmueble/86218040/;False;good;False;NA
86222763;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6e/76/a3/686841026.jpg;S1552;5;1;1500.0;flat;rent;100.0;True;2;2;Calle de Miquel Rosselló i Alemany;Balears (Illes);Palma de Mallorca;Genova - Bonanova - Sant Agustí;es;39.555551;2.609838;False;https://www.idealista.com/inmueble/86222763/;False;good;False;False
86224514;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/af/71/af/686880241.jpg;NA;23;NA;4500.0;chalet;rent;270.0;False;4;3;Portals Nous - Bendinat;Balears (Illes);Calvià;Portals Nous - Bendinat;es;39.5377387;2.5748491;False;https://www.idealista.com/inmueble/86224514/;True;good;False;NA
86225092;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6d/43/64/686892739.jpg;STL-490;28;3;1500.0;flat;rent;144.0;False;3;2;Calle de Velázquez;Balears (Illes);Palma de Mallorca;Ciutat Antigua;es;39.5734554;2.6549328;False;https://www.idealista.com/inmueble/86225092/;False;good;False;True
86225126;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/61/0a/728674725.jpg;IAA411;13;1;1100.0;flat;rent;90.0;True;3;1;Avenida Jaume I, 7;Balears (Illes);Andratx;Sant Elm;es;39.5787148;2.3523034;True;https://www.idealista.com/inmueble/86225126/;False;good;False;False
86226332;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a8/b8/6d/686918013.jpg;Lola;9;6;2500.0;flat;rent;150.0;True;4;2;Avenida Argentina, 4;Balears (Illes);Palma de Mallorca;Es Forti - Son Cotoner - Son Dameto;es;39.5726714;2.6406023;True;https://www.idealista.com/inmueble/86226332/;False;good;False;True
40335993;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/82/6d/3c/278255868.jpg;R1260;26;bj;3500.0;flat;rent;500.0;True;5;5;Paseo Marítimo;Balears (Illes);Palma de Mallorca;Sta Catalina - Son Armadans - Maritim;es;39.5679476;2.6381776;False;https://www.idealista.com/inmueble/40335993/;False;good;False;True
83343539;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/59/07/09/606954108.jpg;STL-403;33;4;2300.0;duplex;rent;118.0;True;3;2;Calle del Déntol;Balears (Illes);Palma de Mallorca;Playa de Palma;es;39.5386241;2.7102689;False;https://www.idealista.com/inmueble/83343539/;False;good;False;True
86232494;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1f/31/6f/687091590.jpg;KRO00226;12;2;2200.0;flat;rent;180.0;False;3;2;Portals Nous - Bendinat;Balears (Illes);Calvià;Portals Nous - Bendinat;es;39.5349642;2.5653038;False;https://www.idealista.com/inmueble/86232494/;False;NA;False;NA
86234549;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/07/38/f1/687167909.jpg;C-962;18;NA;5500.0;chalet;rent;1300.0;False;5;6;Santa Ponça;Balears (Illes);Calvià;Santa Ponça;es;39.5078308;2.4799493;False;https://www.idealista.com/inmueble/86234549/;False;NA;False;NA
86227919;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3e/fc/99/686959469.jpg;NA;23;NA;4000.0;countryHouse;rent;250.0;False;5;5;Santa Gertrudis;Balears (Illes);Santa Eulalia del Río;Santa Gertrudis;es;38.9971978;1.4276253;False;https://www.idealista.com/inmueble/86227919/;False;good;False;NA
86237756;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bf/8f/2a/687233164.jpg;NA;18;2;1200.0;penthouse;rent;80.0;True;1;1;Dalt Vila - La Marina;Balears (Illes);Eivissa;Dalt Vila - La Marina;es;38.9078737;1.4373087;False;https://www.idealista.com/inmueble/86237756/;False;good;False;False
86240243;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d7/a8/8f/687290186.jpg;SHR1807;26;NA;3500.0;chalet;rent;170.0;False;4;3;Puigpunyent;Balears (Illes);Puigpunyent;NA;es;39.6264019;2.5275318;False;https://www.idealista.com/inmueble/86240243/;False;good;False;NA
86243474;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/94/6b/f1/687373978.jpg;3363-00040;13;2;675.0;flat;rent;54.0;True;1;1;Malassigeni, 26;Balears (Illes);Canyamel;NA;es;39.6561753;3.4384424;True;https://www.idealista.com/inmueble/86243474/;False;good;False;False
86245220;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/41/8b/58/687412538.jpg;274-37582519;12;7;1200.0;flat;rent;150.0;True;3;2;Calle d'Aragó;Balears (Illes);Palma de Mallorca;Las Avenidas;es;39.5764375;2.6595398;False;https://www.idealista.com/inmueble/86245220/;False;good;False;True
86246296;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b3/15/ed/687453092.jpg;800008125;29;3;1800.0;penthouse;rent;225.0;False;2;2;barrio Camp Redo;Balears (Illes);Palma de Mallorca;Son Oliva - Plaza Toros - Camp Redó;es;39.5869912;2.6459605;False;https://www.idealista.com/inmueble/86246296/;False;NA;False;True
86252906;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b7/9a/f2/687623368.jpg;1726;12;NA;2400.0;chalet;rent;192.0;False;4;3;Alaró;Balears (Illes);Alaró;NA;es;39.7055368;2.7934752;False;https://www.idealista.com/inmueble/86252906/;False;good;False;NA
37261329;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/14/9b/0a/213483754.jpg;39534;13;1;3900.0;flat;rent;320.0;True;5;4;barrio La Seu - Cort - Monti-Sion;Balears (Illes);Palma de Mallorca;Ciutat Antigua;es;39.5650109;2.6551848;False;https://www.idealista.com/inmueble/37261329/;False;good;False;True
86246000;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/42/78/57/687439936.jpg;09P00602;15;1;1400.0;flat;rent;110.0;False;2;2;barrio El Forti;Balears (Illes);Palma de Mallorca;Es Forti - Son Cotoner - Son Dameto;es;39.5795818;2.6427554;False;https://www.idealista.com/inmueble/86246000/;False;good;False;True
86263575;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f9/f5/e0/687841960.jpg;KRO00653;10;NA;4000.0;chalet;rent;220.0;False;7;4;Sol de Mallorca;Balears (Illes);Calvià;Sol de Mallorca;es;39.4855731;2.5224257;False;https://www.idealista.com/inmueble/86263575/;False;NA;False;NA
86266187;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b1/0b/b6/687913214.jpg;ch-2406;44;NA;2900.0;chalet;rent;140.0;False;3;3;Llucmajor Interior;Balears (Illes);Llucmajor;Llucmajor Interior;es;39.4812368;2.9033855;False;https://www.idealista.com/inmueble/86266187/;False;good;False;NA
86266899;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cf/53/3a/687929274.jpg;1-114291-D2;30;NA;2000.0;chalet;rent;151.0;False;7;2;Palmanyola;Balears (Illes);Palmanyola;NA;es;39.6619931;2.6712352;False;https://www.idealista.com/inmueble/86266899/;False;good;False;NA
86267852;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/df/59/4f/687950282.jpg;1342;11;3;1000.0;flat;rent;65.0;True;2;1;San Agustín - Cala de Bou;Balears (Illes);Sant Josep de Sa Talaia;San Agustín - Cala de Bou;es;38.968257;1.2994679;False;https://www.idealista.com/inmueble/86267852/;False;good;False;True
38890711;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ce/d8/51/249880772.jpg;41393;18;NA;3500.0;chalet;rent;500.0;False;6;6;Alaró;Balears (Illes);Alaró;NA;es;39.7068804;2.7900451;False;https://www.idealista.com/inmueble/38890711/;False;good;False;NA
83442913;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3b/cf/f0/664174529.jpg;383;4;1;1155.0;flat;rent;94.0;True;2;2;Port d'Andratx;Balears (Illes);Andratx;Port d'Andratx;es;39.5445916;2.387927;False;https://www.idealista.com/inmueble/83442913/;False;good;False;True
86274512;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/35/3b/81/688094927.jpg;IR11002;20;NA;2700.0;flat;rent;100.0;False;3;2;E-10;Balears (Illes);Eivissa;Marina Botafoc - Talamanca;es;38.9212662;1.4407738;False;https://www.idealista.com/inmueble/86274512/;False;good;False;True
86279594;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/25/ff/89/688248385.jpg;A144;16;NA;1800.0;flat;rent;118.0;False;2;2;barrio La Seu - Cort - Monti-Sion;Balears (Illes);Palma de Mallorca;Ciutat Antigua;es;39.5691074;2.6481181;False;https://www.idealista.com/inmueble/86279594/;False;NA;False;True
86283293;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/05/96/688350657.jpg;3183;22;NA;1450.0;chalet;rent;280.0;False;4;3;Calle gracia, 13;Balears (Illes);Llucmajor;Llucmajor Interior;es;39.4930277;2.8949038;True;https://www.idealista.com/inmueble/86283293/;False;good;False;NA
86285104;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/39/9f/49/688390574.jpg;P-4782;9;2;1200.0;flat;rent;70.0;True;2;1;Portixol-Molinar;Balears (Illes);Palma de Mallorca;Portixol-Molinar;es;39.5538925;2.686683;False;https://www.idealista.com/inmueble/86285104/;False;good;False;False
86272378;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c0/10/a9/688438576.jpg;51778;14;NA;6000.0;chalet;rent;600.0;False;4;5;barrio Genova;Balears (Illes);Palma de Mallorca;Genova - Bonanova - Sant Agustí;es;39.5623095;2.6022866;False;https://www.idealista.com/inmueble/86272378/;False;good;False;NA
86289368;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fb/f6/0f/688481809.jpg;DA519-5;17;4;2400.0;penthouse;rent;220.0;True;4;3;barrio La Seu - Cort - Monti-Sion;Balears (Illes);Palma de Mallorca;Ciutat Antigua;es;39.569688;2.6470002;False;https://www.idealista.com/inmueble/86289368/;False;good;False;True
86289698;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/39/e5/41/688491370.jpg;NA;21;3;900.0;flat;rent;80.0;True;1;1;Lluis Fabregas, 1;Balears (Illes);Palma de Mallorca;Sta Catalina - Son Armadans - Maritim;es;39.5649658;2.6257683;True;https://www.idealista.com/inmueble/86289698/;False;good;False;True
86294599;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/25/8d/5a/688674474.jpg;BLH10554;15;2;1200.0;flat;rent;92.0;True;2;1;Calle Ficus;Balears (Illes);Sa Coma;NA;es;39.5874637;3.3769908;False;https://www.idealista.com/inmueble/86294599/;False;good;False;True
86301099;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bf/ef/80/688910586.jpg;KRO00645;15;NA;2700.0;chalet;rent;417.0;False;4;3;Ses Palmeres;Balears (Illes);Llucmajor;Ses Palmeres;es;39.4686335;2.7494072;False;https://www.idealista.com/inmueble/86301099/;False;NA;False;NA
86303410;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d0/0f/42/688987509.jpg;NA;19;bj;1750.0;flat;rent;136.0;False;3;2;Sant Antoni de Portmany;Balears (Illes);Sant Antoni de Portmany;NA;es;38.9957558;1.2951904;False;https://www.idealista.com/inmueble/86303410/;False;good;False;False
86307311;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/29/6a/16/689068833.jpg;CP 591;9;NA;1600.0;chalet;rent;240.0;False;3;4;Aim Property, 76;Balears (Illes);Alaró;NA;es;39.711615;2.7927977;True;https://www.idealista.com/inmueble/86307311/;False;good;False;NA
86308933;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/83/c0/e3/689098613.jpg;NA;10;3;1650.0;flat;rent;120.0;True;4;2;Calle de Josep Riquer Llobet, 1;Balears (Illes);Eivissa;Centro - S'Eixample - Can Misses;es;38.9088271;1.424413;True;https://www.idealista.com/inmueble/86308933/;False;good;False;True
86310311;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b4/a6/4c/689129806.jpg;1905/106;9;NA;1800.0;flat;rent;200.0;True;3;1;Jesús/Nuestra Señora de Jesús;Balears (Illes);Santa Eulalia del Río;Jesús/Nuestra Señora de Jesús;es;38.9286473;1.4489376;False;https://www.idealista.com/inmueble/86310311/;False;good;False;False
86164759;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/18/ab/2a/688968694.jpg;Pou Nou;22;NA;1700.0;chalet;rent;250.0;False;3;2;Camino des Pou Nou;Balears (Illes);Manacor;Manacor Centro;es;39.5756145;3.1792127;False;https://www.idealista.com/inmueble/86164759/;False;good;False;NA
86310026;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/cd/fd/689124909.jpg;28676;30;NA;2200.0;countryHouse;rent;160.0;False;3;3;Diseminado Diseminados;Balears (Illes);Sencelles;NA;es;39.648413;2.9184494;False;https://www.idealista.com/inmueble/86310026/;True;good;False;NA
86316773;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dc/a4/ef/689803502.jpg;S1560;15;NA;4500.0;chalet;rent;470.0;False;4;3;Calle victoria;Balears (Illes);Calvià;Portals Nous - Bendinat;es;39.5396387;2.5750491;False;https://www.idealista.com/inmueble/86316773/;False;good;False;NA
86318413;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a1/08/79/689937005.jpg;67529;24;NA;3500.0;countryHouse;rent;172.0;False;4;3;Puigpunyent;Balears (Illes);Puigpunyent;NA;es;39.6218031;2.5136289;False;https://www.idealista.com/inmueble/86318413/;False;good;False;NA
86323714;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c7/0f/a4/690030105.jpg;S1561;12;1;1700.0;flat;rent;100.0;True;2;2;Calle huget de mataplana;Balears (Illes);Calvià;Santa Ponça;es;39.5195865;2.4693836;False;https://www.idealista.com/inmueble/86323714/;False;good;False;True
84681806;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/56/ce/5e/691789087.jpg;349;22;2;1500.0;flat;rent;70.0;True;2;1;barrio Les Maravelles;Balears (Illes);Palma de Mallorca;Playa de Palma;es;39.5231605;2.7399284;False;https://www.idealista.com/inmueble/84681806/;False;good;False;NA
86324746;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6e/4a/2c/692427926.jpg;NA;27;bj;1650.0;flat;rent;170.0;True;4;2;Gabriel Roca s/n;Balears (Illes);Palma de Mallorca;Ciutat Antigua;es;39.5645359;2.6506106;True;https://www.idealista.com/inmueble/86324746/;False;good;False;True
86313917;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/77/2c/ba/689242060.jpg;18220;18;2;990.0;flat;rent;122.0;False;2;1;barrio Pere Garau;Balears (Illes);Palma de Mallorca;Las Avenidas;es;39.576054;2.6627555;False;https://www.idealista.com/inmueble/86313917/;False;good;False;False
86333458;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/1e/2c/690292803.jpg;Nico Cifre;16;1;1300.0;flat;rent;99.0;True;2;2;Sor Isabel Cifre, 9;Balears (Illes);Palma de Mallorca;Portixol-Molinar;es;39.5569758;2.6826417;True;https://www.idealista.com/inmueble/86333458/;True;good;False;True
86335866;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/b5/14/690345443.jpg;S1562;19;3;2500.0;flat;rent;120.0;True;3;2;Calle de miquel rossello i alemany;Balears (Illes);Palma de Mallorca;Genova - Bonanova - Sant Agustí;es;39.555551;2.609638;False;https://www.idealista.com/inmueble/86335866/;False;good;False;False
